x,y,z
0.248497,0.360721,0.000250
0.388778,0.721443,-0.001331
0.619238,0.026052,0.001003
0.050100,0.334669,0.000179
0.240481,0.058116,-0.000633
0.949900,0.547094,-0.000108
0.619238,0.601202,-0.001158
0.851703,0.707415,0.000091
0.178357,0.869739,-0.000586
0.971944,0.408818,0.000153
0.587174,0.531062,-0.000679
0.476954,0.799599,0.000146
0.064128,0.593186,0.000974
0.937876,0.885772,-0.000254
0.845691,0.112224,0.000040
0.879760,0.689379,0.000923
0.741483,0.617234,-0.000383
0.941884,0.332665,0.000323
0.462926,0.627255,-0.000931
0.877756,0.358717,0.000130
0.669339,0.238477,0.000837
0.631263,0.647295,-0.000261
0.989980,0.779559,0.000245
0.278557,0.480962,-0.000320
0.022044,0.324649,0.000012
0.685371,0.180361,-0.000662
0.697395,0.905812,-0.000652
0.470942,0.456914,0.000202
0.737475,0.963928,0.000034
0.102204,0.134269,0.001581
0.599198,0.777555,-0.000002
0.478958,0.949900,0.000977
0.991984,0.717435,0.001373
0.523046,0.118236,-0.000311
0.667335,0.761523,-0.000832
0.553106,0.827655,0.000718
0.038076,0.793587,0.001448
0.476954,0.446894,0.000880
0.134269,0.943888,0.000128
0.412826,0.717435,-0.002122
0.158317,0.527054,0.001166
0.969940,0.124248,0.000319
0.503006,0.541082,-0.000099
0.428858,0.386774,-0.001007
0.837675,0.384770,0.000474
0.687375,0.036072,-0.000449
0.472946,0.955912,0.001303
0.935872,0.410822,0.000131
0.214429,0.226453,0.001846
0.146293,0.462926,-0.000266
0.330661,0.082164,-0.000657
0.402806,0.555110,0.000602
0.190381,0.893788,0.000546
0.709419,0.044088,0.000528
0.937876,0.649299,0.000615
0.909820,0.242485,0.001959
0.833667,0.092184,0.000321
0.448898,0.595190,-0.000837
0.723447,0.154309,0.000474
0.484970,0.511022,-0.000597
0.364729,0.042084,0.001025
0.991984,0.048096,0.001331
0.196393,0.741483,-0.001746
0.575150,0.915832,0.001243
0.505010,0.717435,-0.000389
0.603206,0.206413,-0.000041
0.394790,0.342685,-0.000376
0.519038,0.671343,-0.001274
0.845691,0.905812,-0.000924
0.951904,0.072144,0.000421
0.923848,0.567134,-0.000319
0.266533,0.543086,0.000932
0.498998,0.871743,0.000779
0.312625,0.164329,0.000783
0.444890,0.004008,0.000343
0.775551,0.633267,-0.000092
0.559118,0.645291,-0.001229
0.715431,0.382766,0.000827
0.931864,0.751503,0.000785
0.969940,0.911824,-0.000075
0.052104,0.002004,0.000092
0.230461,0.605210,-0.000579
0.150301,0.979960,-0.000035
0.825651,0.044088,-0.001028
0.150301,0.132265,0.002189
0.727455,0.915832,-0.000981
0.400802,0.486974,-0.001030
0.348697,0.040080,-0.000139
0.206413,0.501002,0.001461
0.649299,0.232465,0.000744
0.921844,0.797595,0.000066
0.370741,0.194389,-0.000275
0.232465,0.799599,-0.001151
0.769539,0.182365,0.001085
0.084168,0.154309,0.002198
0.867735,0.254509,-0.000164
0.138277,0.925852,-0.000246
0.903808,0.362725,0.000418
0.122244,0.218437,0.000775
0.937876,0.783567,-0.001680
0.430862,0.559118,0.000577
0.629259,0.943888,-0.002145
0.342685,0.344689,-0.001087
0.488978,0.523046,0.000009
0.066132,0.344689,0.000730
0.977956,0.763527,-0.000512
0.036072,0.881764,0.001095
0.446894,0.887776,-0.001099
0.911824,0.440882,0.002324
0.068136,0.643287,-0.000422
0.815631,0.314629,-0.001661
0.971944,0.533066,0.000497
0.833667,0.971944,-0.002687
0.468938,0.058116,0.000937
0.342685,0.454910,0.000499
0.713427,0.795591,-0.000535
0.543086,0.617234,-0.000653
0.825651,0.965932,-0.002427
0.170341,0.697395,0.000119
0.462926,0.430862,-0.000343
0.028056,0.681363,0.000481
0.054108,0.641283,-0.000556
0.747495,0.146293,0.000349
0.651303,0.108216,-0.000285
0.242485,0.372745,-0.000835
0.208417,0.567134,0.001061
0.030060,0.767535,0.000062
0.979960,0.721443,0.001217
0.989980,0.438878,-0.000456
0.092184,0.346693,0.000725
0.424850,0.450902,-0.001201
0.418838,0.350701,-0.000017
0.444890,0.218437,-0.000850
0.551102,0.032064,-0.000611
0.907816,0.048096,-0.000185
0.655311,0.601202,-0.000189
0.807615,0.186373,0.001511
0.234469,0.458918,0.000401
0.689379,0.895792,-0.000546
0.869739,0.392786,0.000449
0.400802,0.128257,0.001404
0.701403,0.795591,-0.000007
0.220441,0.531062,-0.001142
0.963928,0.118236,-0.000162
0.142285,0.088176,0.000475
0.490982,0.468938,-0.000496
0.529058,0.667335,-0.001181
0.280561,0.667335,-0.001207
0.543086,0.801603,0.000751
0.104208,0.785571,-0.000144
0.430862,0.320641,0.001298
0.993988,0.394790,0.001272
0.352705,0.354709,-0.001392
0.733467,0.350701,0.000151
0.294589,0.781563,-0.001863
0.587174,0.677355,-0.000323
0.877756,0.134269,-0.001067
0.893788,0.791583,0.000207
0.078156,0.148297,0.002552
0.783567,0.218437,0.001955
0.683367,0.843687,0.000030
0.390782,0.609218,-0.000510
0.338677,0.919840,-0.002282
0.348697,0.482966,-0.001274
0.515030,0.677355,-0.000508
0.310621,0.947896,-0.001107
0.563126,0.627255,-0.001056
0.184369,0.597194,0.001974
0.266533,0.204409,0.001828
0.320641,0.833667,-0.000387
0.374749,0.208417,-0.000005
0.511022,0.537074,-0.000119
0.350701,0.424850,0.001124
0.885772,0.995992,-0.000352
0.272545,0.452906,-0.000276
0.176353,0.212425,0.000811
0.134269,0.783567,-0.000814
0.667335,0.406814,0.000630
0.555110,0.631263,-0.001500
0.581162,0.246493,-0.000426
0.388778,0.122244,0.000671
0.388778,0.689379,-0.000449
0.400802,0.849699,0.000825
0.286573,0.637275,-0.000640
0.837675,0.569138,-0.001512
0.673347,0.629259,-0.000026
0.228457,0.418838,-0.000892
0.158317,0.917836,0.000745
0.226453,0.248497,0.001536
0.907816,0.577154,-0.001086
0.416834,0.537074,0.000238
0.621242,0.593186,-0.000300
0.228457,0.142285,0.000279
0.847695,0.044088,-0.001084
0.214429,0.386774,0.000613
0.362725,0.268537,0.000606
0.484970,0.166333,-0.002674
0.162325,0.280561,0.000288
0.517034,0.150301,-0.000261
0.553106,0.983968,0.001452
0.336673,0.424850,0.000853
0.797595,0.346693,-0.000187
0.262525,0.094188,0.000460
0.947896,0.939880,0.000101
0.883768,0.545090,0.001501
0.797595,0.791583,-0.000541
0.082164,0.414830,0.000983
0.863727,0.348697,0.000121
0.096192,0.763527,0.000043
0.821643,0.637275,-0.001188
0.979960,0.210421,0.002820
0.843687,0.394790,0.000254
0.032064,0.641283,-0.001475
0.394790,0.977956,0.000168
0.557114,0.921844,0.001185
0.246493,0.334669,0.000043
0.859719,0.833667,0.000182
0.406814,0.192385,0.000553
0.078156,0.456914,0.000534
0.322645,0.226453,0.000959
0.006012,0.174349,0.001559
0.609218,0.725451,-0.001082
0.108216,0.330661,-0.000797
0.985972,0.731463,0.000768
0.965932,0.032064,-0.000433
0.857715,0.330661,-0.000782
0.032064,0.833667,0.001348
0.472946,0.396794,-0.000074
0.440882,0.466934,0.000393
0.955912,0.162325,-0.000323
0.016032,0.919840,-0.000342
0.090180,0.835671,0.000611
0.466934,0.905812,-0.000117
0.456914,0.681363,0.000108
0.567134,0.422846,-0.001041
0.452906,0.146293,-0.000325
0.779559,0.783567,-0.000041
0.466934,0.639279,-0.001020
0.208417,0.282565,0.000736
0.258517,0.755511,-0.000550
0.777555,0.032064,0.000576
0.466934,0.917836,0.000473
0.595190,0.867735,-0.001337
0.490982,0.228457,-0.002229
0.753507,0.364729,0.000823
0.605210,0.244489,-0.000187
0.757515,0.330661,-0.000988
0.120240,0.937876,0.000013
0.913828,0.494990,0.001160
0.160321,0.130261,0.001681
0.683367,0.675351,-0.000485
0.627255,0.476954,0.000975
0.212425,0.769539,-0.001118
0.873747,0.917836,0.001027
0.138277,0.537074,0.000819
0.066132,0.705411,0.000036
0.805611,0.092184,0.000559
0.312625,0.482966,0.000027
0.196393,0.138277,0.000944
0.028056,0.196393,0.002747
0.038076,0.104208,0.001317
0.082164,0.795591,-0.000834
0.567134,0.248497,0.000017
0.232465,0.188377,0.000990
0.468938,0.282565,-0.000696
0.565130,0.174349,-0.001871
0.981964,0.549098,-0.000810
0.957916,0.302605,0.000899
0.252505,0.735471,-0.000540
0.112224,0.815631,-0.000627
0.084168,0.797595,-0.000337
0.058116,0.963928,0.000877
0.677355,0.230461,0.000074
0.482966,0.398798,-0.000486
0.935872,0.945892,0.000672
0.414830,0.955912,-0.000423
0.280561,0.935872,-0.000297
0.212425,0.358717,0.000653
0.761523,0.116232,-0.000746
0.529058,0.088176,-0.000913
0.517034,0.509018,-0.000987
0.841683,0.452906,0.002871
0.490982,0.603206,-0.001165
0.088176,0.320641,-0.000756
0.967936,0.236473,0.003100
0.515030,0.693387,-0.000274
0.204409,0.929860,-0.000274
0.627255,0.811623,0.000910
0.661323,0.707415,-0.001287
0.607214,0.236473,0.000373
0.939880,0.200401,0.000431
0.150301,1.000000,-0.000112
0.224449,0.154309,0.001260
0.507014,0.505010,-0.000439
0.889780,0.306613,-0.000586
0.494990,0.488978,-0.000198
0.222445,0.959920,-0.000146
0.921844,0.464930,0.001059
0.575150,0.038076,-0.000914
0.342685,0.208417,0.000815
0.350701,0.154309,-0.001074
0.044088,0.943888,0.000963
0.072144,0.496994,-0.000060
0.603206,0.603206,-0.001029
0.675351,0.621242,0.000512
0.184369,0.314629,-0.001214
0.190381,0.492986,0.000150
0.008016,0.192385,0.002229
0.607214,0.268537,0.000118
0.627255,0.326653,-0.000736
0.064128,0.374749,0.001442
0.136273,0.801603,-0.001290
0.346693,0.400802,0.000397
0.006012,0.374749,0.000606
0.152305,0.933868,0.000381
0.675351,0.909820,-0.000807
0.705411,0.855711,-0.000277
0.775551,0.392786,-0.000376
0.468938,0.292585,-0.000607
0.378758,0.106212,0.001045
0.360721,0.833667,0.001393
0.066132,0.214429,0.001906
0.116232,0.781563,-0.000574
0.895792,0.625251,-0.001558
0.372745,0.120240,-0.000081
0.649299,0.943888,-0.001050
0.857715,0.729459,-0.000041
0.434870,0.505010,0.000354
0.344689,0.282565,-0.000947
0.839679,0.028056,-0.000595
0.849699,0.799599,-0.000105
0.665331,0.553106,0.000158
0.895792,0.923848,0.000931
0.136273,0.583166,0.001008
0.733467,0.446894,0.001063
0.186373,0.629259,0.000584
0.032064,0.507014,0.000611
0.272545,0.052104,-0.000375
0.521042,0.935872,-0.000024
0.492986,0.611222,-0.001784
0.601202,0.579158,-0.000694
0.228457,0.242485,0.000636
0.194389,0.723447,-0.002157
0.292585,0.893788,0.000443
0.955912,0.474950,-0.000297
0.480962,0.396794,-0.000489
0.186373,0.030060,0.000291
0.797595,0.641283,-0.000207
0.867735,0.833667,-0.000960
0.264529,0.847695,-0.000963
0.751503,0.268537,-0.002450
0.236473,0.362725,-0.001178
0.767535,0.945892,0.000587
0.969940,0.751503,-0.000658
0.452906,0.466934,0.000369
0.813627,0.749499,-0.000226
0.160321,0.761523,-0.000393
0.745491,0.901804,-0.000704
0.498998,0.006012,0.000266
0.114228,0.260521,0.001516
0.643287,0.933868,-0.001180
0.955912,0.521042,0.000911
0.058116,0.334669,0.000395
0.052104,0.691383,0.000290
0.344689,0.298597,-0.000773
0.913828,0.322645,0.000539
0.232465,0.955912,-0.000386
0.569138,0.356713,-0.000107
0.350701,0.527054,-0.001102
0.601202,0.987976,0.001130
0.817635,0.436874,0.001996
0.390782,0.523046,0.000298
0.975952,0.701403,-0.000105
0.543086,0.745491,-0.000941
0.911824,0.472946,0.001223
0.525050,0.008016,0.000215
0.801603,0.056112,-0.000408
0.635271,0.416834,0.001792
0.180361,0.034068,0.000468
0.174349,0.424850,-0.000297
0.945892,0.665331,0.000540
0.000000,0.985972,-0.000388
0.653307,0.110220,-0.000432
0.635271,0.494990,0.001624
0.160321,0.557114,0.003052
0.046092,0.384770,0.000901
0.144289,0.312625,-0.000030
0.811623,0.621242,-0.001123
0.342685,0.474950,-0.000336
0.721443,0.705411,-0.001043
0.623246,0.735471,-0.002094
0.543086,0.146293,-0.000354
0.012024,0.839679,0.001400
0.717435,0.256513,-0.001198
0.086172,0.843687,0.001067
0.150301,0.378758,0.000397
0.066132,0.442886,0.000392
0.274549,0.082164,0.000282
0.705411,0.448898,0.000755
0.046092,0.915832,-0.000467
0.917836,0.346693,0.000686
0.515030,0.354709,0.000408
0.593186,0.312625,-0.000073
0.312625,0.969940,-0.000243
0.535070,0.218437,-0.000369
0.240481,0.879760,-0.000767
0.144289,0.488978,0.000934
0.002004,0.843687,0.000578
0.715431,0.789579,0.000358
0.511022,0.414830,0.000124
0.484970,0.549098,-0.000511
0.577154,0.619238,-0.001749
0.531062,0.326653,-0.000967
0.162325,0.386774,-0.000228
0.494990,0.030060,0.000664
0.623246,0.148297,-0.000547
0.094188,0.889780,0.001033
0.498998,0.210421,-0.001904
0.827655,0.773547,-0.000937
0.012024,0.402806,0.001128
0.741483,0.673347,-0.001497
0.350701,0.605210,-0.001119
0.144289,0.571142,0.002168
0.100200,0.965932,-0.000162
0.859719,0.603206,-0.001311
0.653307,0.306613,-0.001313
0.190381,0.737475,-0.001860
0.264529,0.046092,-0.000345
0.146293,0.256513,0.000501
0.486974,0.000000,0.000354
0.346693,0.767535,0.000207
0.807615,0.060120,-0.000533
0.517034,0.026052,-0.000286
0.334669,0.456914,0.000974
0.046092,0.997996,-0.000246
0.384770,0.663327,-0.001794
0.947896,0.162325,-0.000400
0.533066,0.691383,-0.000584
0.368737,0.142285,-0.001237
0.807615,0.991984,-0.001374
0.408818,0.627255,-0.001119
0.909820,0.096192,-0.000561
0.925852,0.020040,0.001092
0.282565,0.458918,0.000090
0.306613,0.008016,-0.000549
0.070140,0.871743,0.001015
0.665331,0.324649,-0.000270
0.054108,0.352705,0.000281
0.725451,0.442886,0.001405
0.575150,0.571142,-0.000395
0.815631,0.118236,0.000115
0.220441,0.232465,0.000994
0.873747,0.787575,0.000722
0.749499,0.963928,0.000120
0.835671,0.653307,-0.000022
0.282565,0.629259,-0.000828
0.729459,0.561122,0.000772
0.424850,0.549098,0.001849
0.795591,0.789579,-0.000764
0.695391,0.338677,0.000341
0.492986,0.983968,0.001634
0.430862,0.376754,-0.000784
0.148297,0.829659,-0.000603
0.292585,0.735471,-0.001083
0.460922,0.048096,0.001264
0.687375,0.931864,0.000259
0.623246,0.274549,-0.001196
0.961924,0.330661,0.000823
0.939880,0.681363,0.000049
0.030060,0.957916,0.001196
0.350701,0.284569,-0.001252
0.370741,0.611222,-0.001149
0.438878,0.348697,0.000432
0.164329,0.991984,-0.000560
0.937876,0.791583,-0.002298
0.945892,0.270541,0.001990
0.515030,0.553106,-0.000463
0.847695,0.136273,0.000802
0.380762,0.815631,0.001965
0.935872,0.959920,0.000043
0.108216,0.895792,0.000592
0.955912,0.877756,-0.001777
0.336673,0.625251,-0.000648
0.134269,0.046092,0.001536
0.160321,0.168337,0.001091
0.342685,0.543086,-0.001939
0.228457,0.382766,-0.000930
0.250501,0.833667,-0.000218
0.290581,0.170341,0.001635
0.961924,0.893788,-0.000848
0.242485,0.346693,-0.001482
0.120240,0.607214,0.000739
0.805611,0.849699,-0.000003
0.579158,0.478958,-0.000400
0.735471,0.344689,0.000290
0.539078,0.398798,-0.001125
0.597194,0.174349,-0.000753
0.382766,0.030060,-0.000186
0.921844,0.907816,0.000939
0.989980,0.020040,0.000470
0.094188,0.613226,0.000651
0.517034,0.236473,-0.000863
0.821643,0.074148,-0.000293
0.340681,0.943888,-0.000507
0.775551,0.350701,0.000014
0.589178,0.418838,0.000223
0.965932,0.064128,0.000501
0.224449,0.268537,0.000849
0.741483,0.631263,-0.000674
0.354709,0.879760,0.000172
0.595190,0.478958,0.000468
0.553106,0.631263,-0.001302
0.478958,0.418838,-0.000023
0.098196,0.324649,-0.000192
0.819639,0.156313,0.001490
0.272545,0.625251,-0.001535
0.110220,0.402806,0.000856
0.398798,0.446894,-0.001930
0.683367,0.468938,0.000868
0.346693,0.675351,-0.000205
0.454910,0.581162,-0.001402
0.913828,0.478958,0.001068
0.699399,0.296593,-0.000337
0.318637,0.066132,0.000741
0.312625,0.825651,-0.001917
0.080160,0.404810,0.000565
0.505010,0.733467,-0.000922
0.060120,0.513026,0.000466
0.511022,0.462926,-0.000804
0.683367,0.470942,0.001155
0.344689,0.094188,0.000661
0.136273,0.184369,0.000132
0.829659,0.519038,-0.000298
0.096192,0.114228,0.000495
0.563126,0.236473,0.000354
0.979960,0.078156,0.001296
0.547094,0.797595,0.000342
0.044088,0.785571,0.000738
0.454910,0.883768,-0.001384
0.424850,0.176353,0.000448
0.749499,0.066132,0.000396
0.921844,0.356713,0.000886
0.625251,0.783567,0.000227
0.358717,0.713427,-0.000026
0.973948,0.054108,0.000795
0.599198,0.885772,-0.000561
0.166333,0.202405,0.000491
0.725451,0.376754,0.001288
0.709419,0.034068,-0.000188
0.392786,0.450902,-0.000894
0.098196,0.316633,-0.000743
0.294589,0.162325,0.001249
0.104208,0.573146,0.000426
0.911824,0.426854,0.001664
0.781563,0.016032,-0.001275
0.430862,0.781563,-0.000091
0.527054,0.162325,-0.000645
0.987976,0.450902,-0.000779
0.208417,0.813627,0.000253
0.390782,0.671343,-0.001229
0.969940,0.565130,-0.000201
0.456914,0.559118,-0.001032
0.629259,0.102204,-0.000734
0.140281,0.751503,-0.000983
0.951904,0.813627,-0.002534
0.358717,0.018036,0.000571
0.887776,0.891784,0.001055
0.224449,0.010020,-0.001143
0.935872,0.551102,0.001020
0.136273,0.014028,-0.000067
0.158317,0.621242,0.002270
0.320641,0.971944,-0.000640
0.947896,0.525050,0.000143
0.799599,0.845691,0.000718
0.959920,0.681363,0.000280
0.292585,0.733467,-0.000807
0.677355,0.334669,-0.000285
0.749499,0.899800,-0.000677
0.507014,0.847695,0.000452
0.396794,0.731463,-0.001616
0.873747,0.064128,-0.001039
0.098196,0.529058,0.000347
0.557114,0.667335,-0.000536
0.396794,0.088176,0.000413
0.983968,0.633267,0.000918
0.581162,0.068136,0.000741
0.048096,0.120240,0.001666
0.915832,0.088176,-0.000078
0.124248,0.915832,0.000669
0.330661,0.513026,-0.001286
0.346693,0.917836,-0.001933
0.857715,0.689379,0.000288
0.837675,0.356713,-0.000094
0.563126,0.717435,-0.001786
0.569138,0.232465,0.000134
0.340681,0.787575,0.000152
0.326653,0.278557,-0.000454
0.052104,0.236473,0.002944
0.629259,0.901804,0.000067
0.226453,0.669339,-0.002176
0.869739,0.965932,-0.001413
0.064128,0.082164,0.000550
0.757515,0.501002,0.000261
0.541082,1.000000,0.000468
0.859719,0.797595,0.000993
0.354709,0.771543,0.001346
0.160321,0.657315,0.000839
0.254509,0.360721,0.000379
0.138277,0.991984,-0.000305
0.320641,0.328657,-0.000748
0.961924,0.911824,-0.000001
0.148297,0.749499,-0.000944
0.993988,0.388778,0.000956
0.517034,0.843687,0.001095
0.945892,0.120240,-0.000531
0.046092,0.867735,0.000968
0.146293,0.691383,0.000372
0.310621,0.905812,0.000440
0.136273,0.819639,-0.000700
0.112224,0.126253,0.001006
0.769539,0.372745,-0.000034
0.098196,0.446894,0.001720
0.404810,0.993988,0.000002
0.609218,0.925852,-0.000745
0.436874,0.633267,-0.000860
0.721443,0.647295,-0.000844
0.064128,0.326653,-0.001620
0.683367,0.757515,-0.001121
0.024048,0.398798,0.001154
0.270541,0.679359,-0.001490
0.899800,0.170341,-0.001079
0.591182,0.182365,-0.000305
0.841683,0.721443,-0.000771
0.288577,0.088176,0.000599
0.725451,0.346693,0.000121
0.637275,0.711423,-0.000580
0.476954,0.773547,0.000063
0.851703,0.947896,-0.000954
0.154309,0.507014,0.001032
0.753507,0.783567,0.000493
0.454910,0.675351,0.000131
0.859719,0.981964,-0.002514
0.496994,0.795591,-0.000421
0.138277,0.639279,0.000815
0.717435,0.030060,0.001248
0.306613,0.627255,-0.001303
0.072144,0.755511,0.000518
0.330661,0.933868,-0.001905
0.509018,0.466934,-0.000978
0.294589,0.791583,-0.001802
0.705411,0.893788,-0.001311
0.210421,0.853707,-0.000853
0.318637,0.923848,-0.002344
0.280561,0.202405,0.000730
0.002004,0.825651,0.001243
0.492986,0.767535,0.000394
0.088176,0.382766,0.000572
0.330661,0.262525,-0.000928
0.134269,0.454910,-0.000015
0.366733,0.236473,-0.000292
0.216433,0.472946,0.000118
0.378758,0.567134,-0.000686
0.645291,0.102204,-0.000747
0.384770,0.795591,0.002160
0.791583,0.577154,-0.000870
0.004008,0.523046,-0.000701
0.188377,0.344689,-0.000019
0.008016,0.242485,0.002579
0.669339,0.210421,0.000223
0.302605,0.394790,-0.001088
0.973948,0.841683,-0.001897
0.615230,0.563126,-0.000872
0.589178,0.777555,0.000191
0.362725,0.348697,-0.001961
0.070140,0.342685,0.000558
0.785571,0.488978,-0.001740
0.737475,0.112224,-0.000744
0.496994,0.426854,-0.000596
0.166333,0.264529,0.000917
0.799599,0.723447,-0.000101
0.204409,0.214429,0.001754
0.601202,0.356713,-0.001091
0.060120,0.384770,0.001071
0.545090,0.106212,-0.000331
0.941884,0.462926,0.000315
0.026052,0.496994,0.000075
0.697395,0.621242,-0.001353
0.288577,0.981964,-0.001029
0.030060,0.583166,0.000296
0.969940,0.643287,0.000983
0.474950,0.513026,0.000474
0.212425,0.763527,-0.000803
0.655311,0.605210,-0.000402
0.555110,0.827655,0.001068
0.134269,0.204409,0.000223
0.424850,0.931864,-0.000718
0.002004,0.214429,0.002560
0.350701,0.651303,-0.001295
0.617234,0.863727,0.000323
0.190381,0.865731,-0.001632
0.765531,0.659319,-0.000004
0.643287,0.496994,0.000962
0.342685,0.739479,0.000199
0.354709,0.256513,0.000841
0.737475,0.545090,-0.000283
0.176353,0.420842,0.000337
0.356713,0.070140,0.000926
0.833667,0.775551,-0.000193
0.094188,0.100200,-0.000229
0.236473,0.665331,-0.001791
0.068136,0.663327,-0.000828
0.823647,0.216433,0.000797
0.793587,0.927856,-0.002138
0.180361,0.018036,0.001445
0.222445,0.338677,-0.000452
0.637275,0.416834,0.002197
0.785571,0.729459,0.000072
0.955912,0.468938,-0.000516
0.474950,0.557114,-0.001566
0.683367,0.679359,-0.001125
0.829659,0.300601,-0.000770
0.823647,0.733467,-0.000677
0.152305,0.382766,0.001017
0.370741,0.725451,-0.000202
0.751503,0.545090,0.000765
0.452906,0.727455,0.000354
0.168337,0.935872,0.001102
0.368737,0.296593,-0.000495
0.044088,0.332665,0.000366
0.484970,0.148297,-0.001524
0.388778,0.793587,0.002065
0.184369,0.350701,-0.000181
0.176353,0.150301,0.001250
0.250501,0.446894,-0.000642
